domain_url,contacts,socials,category,tagline_or_description,logo_url,state,shopify_score,india_score
https://angelinebyangie.com,"{""emails"": [""support@angelinebyangie.com""], ""phones"": [""+918879005702""]}","{""instagram"": ""https://instagram.com/angelinebyangie"", ""facebook"": ""https://facebook.com/AngelinebyAngie"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Accessories,Discover a world of elegance with our stylish and fancy handbags. Shop top brands online at AngelinebyAngie Get a Flat 10% off on your first purchase.,https://angelinebyangie.com/cdn/shop/t/24/assets/logo.png?v=6990,,12,4
https://angelocean.in,"{""emails"": [""angelsocean21@gmail.com""], ""phones"": [""+918544676239""]}","{""instagram"": ""https://instagram.com/angelsocean__patna"", ""facebook"": ""https://facebook.com/angelsocean.in"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/channel/UCioalDiX5sgfBBbWt9MRigw""}",Jewellery,"Angelsocean is an online beauty products Store with wide range of Hair accessories, Cosmetics &amp; Imitation jewelry at amazing prices. Founder Name- Siddarth Kumar , And he has been actively engaged in the same field since 2018. At present, we have services across Bihar. We focus to help our customers by saving time",,Bihar,12,9
https://anicreation.in,"{""emails"": [""anicreation0808@gmail.com"", ""anicreation08@gmail.com"", ""anicreations08@gmail.com""], ""phones"": [""+919913142579"", ""+919919342579""]}","{""instagram"": ""https://instagram.com/anicreations08"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Kids & Baby,"At Ani Creation, we have been pioneers in the sign industry for over 20 years, proudly crafting high-quality, customized signage and craft products that stand the test of time. As a small business led by a passionate lady entrepreneur, we bring a personal touch to every project, ensuring that each customer receives the",https://anicreation.in/cdn/shop/files/Ani_Creations_31bf4061-cafc-432e-aa53-86eceda20cdf.png?v=1742288139&width=500,Rajasthan,12,11
https://ankurjodhpur.com,"{""emails"": [""prateekzagarwal@gmail.com"", ""shimlasagarwal@gmail.com""], ""phones"": [""+918107750792""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Women's Apparel,Store for Rajasthani and cultural Sarees,http://www.ankurjodhpur.com/cdn/shop/files/IMG_3086.jpg?v=1711949460,Rajasthan,12,14
https://anrita.in,"{""emails"": [""anrita.in@anrita.in""], ""phones"": []}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Health & Wellness,"At Anrita, we are on a mission to bring back the purity of oils in their most authentic form. Inspired by generations of expertise and a deep-rooted commitment to sustainability, we craft high-quality oils using traditional kohlu and cold-pressed methods. Our oils are free from additives and chemicals, ensuring that every drop is as nature intended—pure, nutritious, and full of flavor. By choosing Anrita, you choose tradition, quality, and sustainability, ensuring a healthier lifestyle for your…",https://anrita.in/cdn/shop/files/anrita_logo_under_25mp.png?v=1774863401&width=500,Delhi,12,12
https://anushkamahajan.com,"{""emails"": [""labelanushkamahajan@gmail.com""], ""phones"": [""+918800289059""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Fashion,"Two Hearts. One Vision. Infinite Style. Welcome to Anushka Mahajan, where creativity meets craftsmanship, and fashion becomes a story. We are Anushka &amp; Rakshit, a couple bound not only by love but also by a shared dream — to create a space where women feel empowered, elegant, and authentically themselves through th",https://anushkamahajan.com/cdn/shop/files/Beige_Aesthetic_Minimalist_Business_Real_Estate_Facebook_Cover_4.png?v=1747479102&width=500,,12,5
https://anvibhanaturally.com,"{""emails"": [""gauravarora0207@gmail.com"", ""info@anvibhanaturally.com""], ""phones"": [""+918288964766""]}","{""instagram"": ""https://instagram.com/anvibhanaturally"", ""facebook"": ""https://facebook.com/people/Anvibha-Naturally/61579310571401"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Beauty & Skincare,"Explore natural skin care products, chemical-free essentials, and pure henna (Mehandi) made with safe, plant-based ingredients. Gentle care, naturally.",https://www.anvibhanaturally.com/cdn/shop/files/abc_1fe5e5c6-7e5e-495a-a993-7bc48632e42d.png?v=1752856570&width=500,Haryana,12,13
https://anvieandabeer.in,"{""emails"": [""anvie@anvieandabeer.com""], ""phones"": [""+917972946181"", ""+919529655301"", ""+919967268872""]}","{""instagram"": ""https://instagram.com/anvie_n_abeer"", ""facebook"": ""https://facebook.com/anvieandabeer"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Kids & Baby,"Shop premium educational toys in India — magnetic tiles, wooden Montessori toys & die-cast cars. Safe, screen-free play for kids. Free shipping across India.",https://www.anvieandabeer.in/cdn/shop/files/logo_-_Copy_c4c5a6f3-8de9-4763-9e8e-24f9b67dada3.png?v=1718097184&width=500,Maharashtra,12,15
https://aonaindia.com,"{""emails"": [""aona.india1991@gmail.com"", ""customer@aonaindia.com""], ""phones"": [""+918882777303""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Home Decor,"Elevate your space with Aona's artisanal home decor collection. Explore captivating brass, resin, and iron creations that blend craftsmanship and elegance. Discover handcrafted pieces that transform houses into homes.",https://aonaindia.com/cdn/shop/files/71U4zrH1luL.jpg?v=1749469284&width=120,Delhi,11,14
https://aoraproducts.com,"{""emails"": [""contact@aoraproducts.com"", ""support@aoraproducts.com""], ""phones"": [""+918925879634""]}","{""instagram"": ""https://instagram.com/aoraindiapvtltd"", ""facebook"": ""https://facebook.com/people/Aora-India-Private-Limited/61576701775912"", ""twitter"": null, ""linkedin"": ""https://linkedin.com/company/aora-india-private-ltd"", ""youtube"": ""https://youtube.com/@AoraIndiaPrivateLimited""}",Health & Wellness,"Shop premium dietary & health supplements online. High-quality nutraceuticals designed to support daily wellness, energy, and overall health.",https://aoraproducts.com/cdn/shop/files/Aora_Logo.png?v=1766825663&width=500,Tamil Nadu,12,14
https://apibackend.wollboingnutrition.shop,"{""emails"": [""care@wollboingnutrition.shop"", ""escalations@wollboingnutrition.shop""], ""phones"": [""+9118005727910""]}","{""instagram"": ""https://instagram.com/wellbeing.nutrition"", ""facebook"": ""https://facebook.com/Wellbeing-Nutrition-107959920549143"", ""twitter"": ""https://x.com/WBN_India"", ""linkedin"": ""https://in.linkedin.com/company/wellbeing-nutrition"", ""youtube"": ""https://youtube.com/channel/UCaXzqAwiiRCOYLLJt0Iv0jA/featured""}",Health & Wellness,"Welcome to Wellbeing Nutrition! India’s first one-stop-shop for organic, whole foods, and multivitamin supplements. Begin your journey to better health today.",https://wollboingnutrition.shop/cdn/shop/files/Artboard_1_5_2.png?v=1774249789&width=89,Maharashtra,11,9
https://apparelfactory.co.za,"{""emails"": [""apparelfactoryaf@gmail.com"", ""connect@apparelfactory.co"", ""info@gubbacci.com"", ""sales@toberman.co""], ""phones"": [""+917707808808"", ""+918073237234""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Fashion,"Shop premium quality blank T-shirts, Polo T-shirts, Sweatshirts & jackets for men & women. Our wide range of blank clothing at effective price point is perfect for boosting your wholesale business or promotional merchandising. Branding options like sublimation, embroidery, screen printing, D2F, etc. available.",https://www.apparelfactory.co.za/cdn/shop/files/AF_LOGO-_combined_1.jpg?v=1713560396&width=500,Punjab,12,14
https://apsvaanistyle.com,"{""emails"": [""apsvaanistyle@gmail.com""], ""phones"": [""+919879051567""]}","{""instagram"": ""https://instagram.com/apsvaanistyle"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@ApsvaaniStyle""}",Women's Apparel,"Exclusive Designer Fendy Silk Gown with Heavy Sequence Embroidery – Wedding, Festive & Party Wear",https://apsvaanistyle.com/cdn/shop/files/Apsvaani_style_1.jpg?v=1788411669&width=500,Gujarat,12,10
https://aqsaclothing.in,"{""emails"": [""aqsaclothing@gmail.com"", ""aqsaclothingco@gmail.com""], ""phones"": [""+917799803912""]}","{""instagram"": ""https://instagram.com/aqsa_kids_wear_hyd"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Fashion,,https://aqsaclothing.in/cdn/shop/files/78d873bd-9600-42b4-ac41-6fe1f0f47035.png?v=1788988609&width=500,Telangana,12,15
https://aqua-lounge.in,"{""emails"": [""info@aqua-lounge.in""], ""phones"": [""+919962037737""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Food & Beverage,"Bringing Nature to Your Home At AQUA LOUNGE, we specialise in creating customised Nature Aquariums tailored to your unique preferences. We are committed to using high-quality products while ensuring affordable pricing. Visit our store and let’s bring the beauty of nature into your space—together.",https://aqua-lounge.in/cdn/shop/files/AL_Round.png?v=1748486330&width=1024,Tamil Nadu,12,15
https://aquanaut.in,"{""emails"": [""info@aquanaut.in""], ""phones"": [""+918043708383""]}","{""instagram"": ""https://instagram.com/aquanautindia"", ""facebook"": ""https://facebook.com/AquanautIndia"", ""twitter"": ""https://x.com/aquanautindia"", ""linkedin"": null, ""youtube"": ""https://youtube.com/channel/UCQFIYdYby82COjTVPZAwvvQ""}",Accessories,Shop premium scuba diving gear equipments at Aquanaut Bangalore. Join PADI-certified diving courses & adventure tours. 5 Star PADI Dive Center. Dive into your journey!,https://aquanaut.in/cdn/shop/files/an_logo_horizontal_400x.jpg?v=1689588251,Karnataka,12,13
https://arctale.in,"{""emails"": [""gargshivam12345@gmail.com"", ""support@arctale.in""], ""phones"": [""+918264648733""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Other,"Built for real winter comfort The 420 GSM pure cotton fleece delivers substantial warmth without bulk. It insulates effectively in cold weather while staying breathable enough for all-day wear no sweating, no overheating. Comfort that holds its ground The interior is double-brushed to create a dense, plush texture that feels soft against the skin and stays that way. It doesn’t pill, stiffen, or shed after washing. A silhouette that makes a statement The oversized drop-shoulder fit is engineered…",https://arctale.in/cdn/shop/files/Arctale_2_curved-01_715c0f1e-eaee-438d-9eed-0374ae7acd1a.png?v=1781077355&width=500,Punjab,12,12
https://arishbionatural.com,"{""emails"": [], ""phones"": [""+919830842471""]}","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Beauty & Skincare,"Uncover the secret to flawless skin and luscious hair with Arish Bionatural. Our premium skincare and haircare lines combine natural ingredients, advanced science, and AI Skin Analyser technology to elevate your beauty. Experience refined sophistication and visible results tailored to your unique needs.",https://arishbionatural.com/cdn/shop/files/arish_logo_ae4538d8-8a22-4150-9300-e1f1bac8fa19.png?v=1713086831&width=420,West Bengal,12,10
https://arivajewels.com,"{""emails"": [""help.ariva@gmail.com""], ""phones"": [""+918769962104"", ""+919166934749""]}","{""instagram"": ""https://instagram.com/ariva_jewels"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Jewellery,"Shop Elegant 925 Silver Jewellery Online at Ariva. Enjoy Lifetime Plating Care, 30 days returnable & Sustainable Luxury. Discover Timeless Styles Crafted for Everyday Glamour.",https://www.arivajewels.com/cdn/shop/files/Untitled_300_x_129_px.svg?v=1744709834&width=500,Rajasthan,12,17
https://ark-treasures.com,"{""emails"": [""hello@blocks.com"", ""sales@ark-treasures.com""], ""phones"": [""+919068786077""]}","{""instagram"": ""https://instagram.com/arktreasuresofficial"", ""facebook"": ""https://facebook.com/arktreasuresofficial"", ""twitter"": ""https://x.com/arktreasures"", ""linkedin"": null, ""youtube"": ""https://youtube.com/@arktreasuresofficial""}",Home Decor,"Shop unique luxury home décor, coastal accents, nautical accessories, decorative tableware and handcrafted barware at Ark Treasures. Discover statement pieces for your home.",https://ark-treasures.com/cdn/shop/files/Screenshot_2026-07-03_at_11.09.48_AM.png,Uttar Pradesh,12,12
https://arkajaipur.com,"{""emails"": [""arkajaipur@gmail.com"", ""enquiry@perfectlyaverage.in""], ""phones"": [""+919828729537""]}","{""instagram"": ""https://instagram.com/arkajaipur"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Jewellery,"Discover handcrafted 925 sterling silver jewelry by Arka Jaipur — earrings, pendants, rings & necklaces.",https://www.arkajaipur.com/cdn/shop/files/Arka_Jaipur_Logo.png?v=1788934038&width=500,Rajasthan,12,16
https://arkhjewels.com,"{""emails"": [""contact@arkhjewels.com"", ""jewels.arkh@gmail.com""], ""phones"": [""+917599112712""]}","{""instagram"": ""https://instagram.com/arkh.jewels"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Jewellery,"ARKH is a unit of Akash Ganga Jewelers, established in 2000 in Meerut, India. We craft heritage Indian silver and contemporary lab-grown diamond jewellery for households, brides, collectors, and gift-givers worldwide. Every piece is hallmarked, certified, and built to be passed down.",https://cdn.shopify.com/s/files/1/0656/4259/4413/files/Arkh_Logo_copy_3_7f3073eb-cda8-4d77-be5a-a1655b7ab802.png?v=1780465943,Uttar Pradesh,12,5
https://arotatvika.in,"{""emails"": [""info@arotatvika.in""], ""phones"": [""+918302398474""]}","{""instagram"": ""https://instagram.com/arotatvika"", ""facebook"": ""https://facebook.com/arotatvika"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Accessories,"Arotatvika is a humble homegrown Ayurvedic Beauty startup. Did you know that our skin absorbs up to 60% of what it comes in contact with, allowing harmful chemicals to move more freely past the outside layer of the skin? Since Arotatvika's inception, our commitment has been never to use any toxic ingredients, fillers.",https://arotatvika.in/cdn/shop/files/gkhjghj.png?v=1690810199&width=500,Rajasthan,12,5
https://artehouse.in,"{""emails"": [""admin@artehouse.in""], ""phones"": [""+918592820965"", ""+919496600795""]}","{""instagram"": ""https://instagram.com/theartehouse"", ""facebook"": ""https://facebook.com/artehouseofficial"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}",Home Decor,"Looking for Premium Quality, Curated Idols, Handicrafts and Statues from Kerala? Arte House has the best Kerala Handicrafts online. Explore Kerala Crafts Online Shopping and Guruvayur Online Shopping with ease. A wide variety of Beautiful Krishna Idols and God Statues for your Pooja Room, Home and Gifting.",https://artehouse.in/cdn/shop/files/ARTE_HOUSE_logo_1.png?v=1724346119&width=199,Kerala,12,4
